15547,Kids
293,Comedy
12343,Action
563,Comedy
378,Action
23115,Comedy
318,Comedy
2217,Comedy
30651,Comedy
18053,Drama
13367,Comedy
6229,Action
557,Comedy
3659,Adventure
3182,Comedy
17585,Drama
10114,Comedy
22661,Fantasy
2783,Adventure
4136,Comedy
1771,Action
11635,Action
27709,Comedy
4031,Action
6330,Comedy
2934,Comedy
2811,Adventure
2620,Action
11787,Action
924,Adventure
3964,Action
6964,Action
9624,Ecchi
17082,Comedy
4339,Drama
10582,Comedy
2786,Action
5082,Game
723,Drama
8956,Action
897,Adventure
13755,Music
6971,Adventure
771,Drama
4211,Action
5036,Music
248,Comedy
5129,Adventure
24629,Comedy
15005,Comedy
21415,Action
21835,Game
8599,Comedy
4306,Fantasy
4468,Adventure
1247,Adventure
30292,Game
4723,Drama
7774,Comedy
2180,Comedy
7329,Adventure
14853,Historical
447,Action
10532,Comedy
2334,Adventure
1893,Comedy
32664,Comedy
8123,Comedy
9353,Drama
24823,Music
1756,Comedy
10260,Action
6527,Action
33658,Military
5250,Action
297,Action
9095,Adventure
11255,Action
12585,Shounen
9750,Comedy
3720,Fantasy
9773,Drama
2457,Comedy
30379,Comedy
17855,Comedy
594,Action
19855,Action
616,Drama
10197,Comedy
1300,Comedy
2826,Adventure
8705,Comedy
4069,Comedy
10823,Comedy
25859,Comedy
33142,Adventure
2511,Action
1103,Comedy
2612,Kids
32555,Comedy
1001,Adventure
10074,Action
926,Adventure
21845,Drama
1952,Action
23487,Comedy
14355,Adventure
2387,Drama
19429,Action
2576,Drama
9858,Adventure
1123,Adventure
7229,Drama
3853,Action
6855,Adventure
234,Adventure
1802,Action
2635,Comedy
5973,Comedy
271,Adventure
32946,Mystery
797,Comedy
6882,Comedy
16928,Comedy
6958,Comedy
18247,Action
8208,Adventure
26063,Adventure
2704,Action
3935,Action
14059,Shounen
20909,Slice of Life
1433,Action
28817,Action
33741,Comedy
921,Comedy
13173,Fantasy
1881,Fantasy
13619,Comedy
6500,Action
27419,Music
32228,Comedy
23067,Action
1043,Action
179,Comedy
3069,Action
3021,Action
314,Drama
1749,Comedy
1497,Drama
9736,Comedy
1593,Comedy
288,Action
32379,Action
22745,Harem
2802,Drama
4201,Drama
11177,Adventure
31050,Action
1757,Comedy
2795,Action
9837,Action
8187,Comedy
6733,Drama
260,Comedy
21541,Comedy
17919,Magic
4808,Action
26183,Action
16964,Comedy
24821,School
667,Comedy
30915,Action
18495,Comedy
25939,Action
20999,Comedy
86,Comedy
9040,Action
1109,Drama
8235,Adventure
15431,Slice of Life
2970,Adventure
21177,Action
21707,Music
25857,Music
919,Drama
11491,Comedy
3024,Action
5201,Adventure
23459,Action
533,Comedy
19391,Comedy
420,Adventure
12857,Action
10702,Action
2114,Action
7330,Adventure
1675,Action
5484,Adventure
4101,Comedy
1266,Adventure
12455,Comedy
28789,Drama
373,Adventure
2089,Action
8632,Comedy
63,Comedy
1758,Comedy
2653,Adventure
1317,Shounen
18851,Comedy
3355,Adventure
1996,Comedy
850,Comedy
1581,Comedy
385,Drama
10470,Action
12483,Comedy
1904,Demons
25689,Ecchi
2831,Adventure
2905,Ecchi
24451,Comedy
1204,Drama
671,Drama
27857,Comedy
5274,Adventure
5953,Magic
11209,Action
1161,Adventure
3836,Adventure
11615,Comedy
2603,Action
12663,Adventure
29697,Comedy
18099,Comedy
11483,Cars
33524,Comedy
3005,Adventure
2628,Fantasy
2580,Comedy
2299,Action
23931,Action
1277,Adventure
6670,Music
27939,Action
1957,Adventure
937,Action
3271,Adventure
12745,Action
7619,Adventure
5936,Drama
9001,Sci-Fi
3130,Comedy
17731,Comedy
3394,Drama
12279,Action
2106,Mecha
10732,Adventure
6230,Action
3057,Comedy
32321,Action
518,Magic
626,Comedy
29855,Fantasy
12503,Action
3438,Action
13833,Romance
10807,Comedy
32625,Comedy
23299,Action
4793,Adventure
2161,Action
1618,Action
1544,Mecha
31440,Comedy
3686,Comedy
1737,Adventure
25397,Action
3835,Drama
25241,Comedy
1750,Comedy
20543,Action
9119,Kids
15879,Action
4508,Comedy
1752,Comedy
29413,Action
3023,Comedy
2042,Action
3381,Adventure
17679,Demons
6653,Drama
3037,Comedy
1325,Adventure
7579,Comedy
1316,Game
637,Comedy
2556,Adventure
618,Adventure
913,Action
3923,Action
32287,Drama
21701,Mystery
3085,Comedy
4050,Fantasy
9519,Comedy
9335,Comedy
222,Action
32962,Mystery
14199,Comedy
23363,Comedy
6666,Music
17573,Comedy
9107,Action
14093,Action
5256,Adventure
6877,Adventure
30625,Comedy
17933,Comedy
26019,Comedy
25285,Action
2033,Comedy
23439,Slice of Life
8230,Drama
3761,Adventure
2032,Action
1533,Adventure
23627,Comedy
33046,Music
1669,Action
1136,Action
2495,Drama
4503,Action
8367,Comedy
2650,Adventure
7436,Action
2953,Music
13731,Adventure
7307,Comedy
3481,Action
9515,Comedy
2050,Action
1409,Mecha
5333,Comedy
2565,Adventure
12991,Comedy
148,Drama
16756,Action
2980,Action
4320,Action
2039,Comedy
17743,Adventure
8245,Adventure
9581,Comedy
26351,Comedy
5865,Comedy
615,Comedy
3827,Action
1182,Action
23209,Drama
28063,Comedy
15125,Comedy
10005,Action
1822,Action
473,Action
4467,Fantasy
20267,Comedy
29017,Comedy
11755,Action
27911,Comedy
7805,Comedy
5002,Action
1962,Action
14827,Drama
4712,Action
6714,Action
13263,Comedy
2319,Action
259,Comedy
2224,Music
6008,Fantasy
1660,Action
2911,Drama
2038,Comedy
4052,Action
17655,Action
6736,Mystery
33075,Action
10936,Comedy
8783,Kids
24991,Ecchi
24705,Action
2615,Comedy
3366,Action
16718,Comedy
1742,Drama
2619,Action
12699,Comedy
33811,Comedy
17233,Drama
3008,Adventure
7591,Comedy
6129,Drama
31521,Romance
3077,Comedy
1718,Drama
315,Action
298,Adventure
2221,Comedy
8950,Adventure
9706,Action
1149,Adventure
31851,Ecchi
2627,Comedy
987,Action
236,Adventure
504,Action
23499,Comedy
11268,Comedy
7285,Adventure
29853,Military
1706,Action
15729,Comedy
1466,Adventure
1848,Action
1181,Action
8507,Comedy
6087,Action
3464,Action
5305,Comedy
16906,Comedy
1445,Adventure
2272,Magic
3388,Magic
4782,Comedy
776,Comedy
24075,Adventure
21569,Adventure
11073,Fantasy
3265,Comedy
28619,Mystery
21033,Comedy
679,Adventure
4173,Comedy
5742,Action
421,Comedy
11685,Adventure
928,Adventure
12935,Music
347,Action
17341,Comedy
299,Game
2467,Adventure
1998,Adventure
2709,Cars
4197,Adventure
1194,Action
5618,Comedy
2641,Adventure
2644,Adventure
5016,Music
10172,Action
782,Drama
1019,Action
3503,Comedy
6791,Ecchi
28207,Comedy
6975,Adventure
3866,Drama
1070,Comedy
32730,Music
7090,Action
6779,Comedy
8456,Action
25117,Comedy
10156,Action
14515,Comedy
6068,Comedy
3809,Adventure
1480,Mecha
2419,Romance
2290,Adventure
175,Action
4720,Drama
1958,Music
10390,Comedy
2546,Drama
10689,Action
17493,Drama
2732,Comedy
10490,Action
406,Shounen
31636,Comedy
1187,Comedy
8546,Comedy
5945,Sci-Fi
7477,Adventure
10949,Comedy
31617,Police
6117,Comedy
6728,Drama
2390,Action
9362,Ecchi
9495,Drama
635,Action
590,Comedy
6205,Action
602,Adventure
15347,Adventure
3550,Comedy
9934,Comedy
2912,Comedy
32383,Comedy
3900,Action
1296,Action
6633,Action
1232,Action
3806,Action
8542,Drama
2497,Adventure
8635,Ecchi
2463,Action
12715,Action
3915,Adventure
5833,Action
10324,Comedy
5022,Action
1198,Comedy
6878,Adventure
497,Adventure
2288,Adventure
9549,Drama
808,Action
3232,Action
11017,Action
3952,Comedy
1672,Comedy
5266,Action
4450,Adventure
1853,Action
2606,Action
12347,Action
7666,Comedy
6028,Comedy
225,Action
7364,Action
10527,Action
4199,Adventure
3488,Drama
18989,Action
1761,Action
403,Comedy
1907,Comedy
31096,Comedy
20391,Comedy
22123,Comedy
4119,Action
31344,Comedy
496,Adventure
23133,Action
10361,Comedy
5962,Adventure
2733,Parody
3641,Kids
7664,Adventure
34283,Comedy
1328,Comedy
5529,Comedy
1165,Adventure
4514,Adventure
3668,Fantasy
8314,Comedy
2282,Historical
2399,Adventure
2284,Adventure
3963,Action
4183,Action
6672,Action
446,Action
29089,Action
8861,Drama
1143,Adventure
8713,Drama
1177,Horror
3874,Sports
1670,Action
370,Action
16119,Historical
29976,Demons
2769,Action
2067,Action
4244,Action
32011,Fantasy
28351,Action
1839,Adventure
2074,Adventure
1067,Action
7540,Action
6587,Action
20723,Action
1617,Comedy
1806,Action
622,Drama
33181,Comedy
4795,Adventure
18781,Comedy
32360,Action
10308,Action
4515,Drama
14957,Comedy
7082,Comedy
2010,Action
21201,Comedy
916,Action
2105,Drama
6883,Comedy
1130,Action
6748,Comedy
3325,Action
1673,Sci-Fi
1754,Comedy
1704,Action
8503,Kids
2060,Action
4361,Comedy
2804,Adventure
840,Comedy
2086,Adventure
31848,Comedy
1978,Action
402,Adventure
13799,Adventure
4874,Adventure
30103,Fantasy
15781,Comedy
10611,Comedy
23,Action
23581,Adventure
33173,Comedy
472,Drama
1980,Action
7839,Mecha
20613,Music
32601,Romance
4744,Comedy
10516,Drama
6533,Music
375,Action
6511,Action
2801,Drama
119,Comedy
241,Comedy
32511,Comedy
973,Adventure
3190,Sci-Fi
863,Comedy
2211,Adventure
1572,Adventure
1658,Action
10076,Action
412,Comedy
1810,Drama
9936,Action
7103,Fantasy
2456,Adventure
9774,Comedy
4112,Adventure
4961,Action
1350,Action
6428,Action
14921,Fantasy
5636,Action
31716,Action
10073,Action
8248,Action
1005,Adventure
979,Action
22335,Comedy
925,Adventure
744,Comedy
6137,Music
7160,Action
3812,Adventure
3003,Drama
2356,Demons
10693,Action
16518,Adventure
32866,Action
11103,Action
6383,Action
289,Comedy
706,Comedy
1676,Action
1661,Action
1178,Action
11385,Action
365,Comedy
29255,Action
7112,Drama
31675,Comedy
19255,Comedy
1694,Action
17831,Comedy
23711,Drama
7875,Ecchi
10016,Comedy
2568,Drama
9754,Comedy
4439,Action
6796,Comedy
3823,Comedy
21451,Music
11083,Action
5957,Comedy
12671,Action
8438,Adventure
4794,Adventure
564,Comedy
21497,Action
12267,Adventure
2686,Adventure
33341,Adventure
8108,Adventure
7568,Comedy
1986,Mecha
155,Action
2729,Drama
3295,Adventure
1894,Adventure
20533,Adventure
2028,Mecha
4469,Comedy
2041,Adventure
9548,Drama
591,Comedy
1348,Action
31048,Music
33360,Comedy
5147,Comedy
1153,Action
2638,Adventure
7775,Drama
10118,Adventure
5276,Comedy
33421,Action
11101,Drama
1085,Adventure
3436,Adventure
1062,Action
2710,Comedy
10886,Action
32359,Action
6609,Comedy
5288,Action
197,Comedy
31593,Action
3735,Action
9916,Sports
28283,Action
1012,Comedy
3410,Comedy
9494,Action
13679,Adventure
30437,Seinen
8598,Adventure
24751,Action
3800,Cars
31387,Drama
3081,Action
1185,Action
3389,Action
5189,Action
3035,Action
2696,Action
21599,Comedy
7744,Comedy
3185,Adventure
11307,Drama
10187,Comedy
10338,Comedy
32214,Action
2895,Adventure
3054,Adventure
12661,Music
3391,Comedy
4640,Comedy
32446,Music
30757,Action
31144,Slice of Life
31621,Comedy
31797,Comedy
682,Comedy
438,Action
16680,Action
8709,Adventure
10916,Adventure
25867,Action
27741,Music
10384,Comedy
2766,Adventure
18799,Action
4427,Action
6468,Comedy
5535,Adventure
4387,Mecha
715,Comedy
12437,Comedy
15951,Romance
1370,Comedy
1682,Action
31573,Adventure
16614,Action
9558,Kids
3522,Action
1794,Action
9493,Action
1189,Action
5883,Action
29231,Comedy
2061,Action
19271,Shounen
3433,Sci-Fi
9900,Kids
8101,Comedy
33309,Action
3435,Historical
11583,Music
5828,Action
33118,Comedy
3878,Comedy
31448,Comedy
32324,Shounen
31560,Comedy
23943,Mecha
4421,Comedy
32829,Comedy
6625,Comedy
31452,Adventure
32190,Slice of Life
4910,Adventure
4792,Adventure
1298,Action
17913,Music
1693,Action
13517,Comedy
10687,Adventure
19919,Parody
471,Comedy
2699,Action
4371,Action
1233,Action
17092,Sports
30127,Comedy
17705,Parody
660,Comedy
4554,Comedy
12885,Action
31070,Action
1733,Action
1799,Action
21373,Action
125,Comedy
8765,Comedy
30531,Comedy
8538,Comedy
24695,Comedy
14145,Drama
20381,Adventure
3100,Action
5153,Action
4504,Action
21241,Comedy
31866,Action
6368,Magic
783,Comedy
2306,Comedy
4536,Comedy
8487,Action
4013,Action
10917,Adventure
1297,Action
2031,Action
6885,Comedy
684,Fantasy
9531,Adventure
21353,Action
33377,Mystery
4132,Drama
718,Comedy
30056,Comedy
10196,Ecchi
32311,Action
13253,Music
2640,Adventure
33222,Comedy
26053,Action
6472,Horror
2062,Action
2617,Comedy
23137,Military
8839,Adventure
2207,Adventure
25861,Comedy
33129,Drama
6657,Comedy
6375,Action
3273,Action
6509,Comedy
7430,Action
10671,Comedy
24175,Comedy
17157,Comedy
612,Comedy
2842,Adventure
4962,Adventure
30088,Slice of Life
8900,Adventure
4067,Action
1836,Comedy
5583,Action
1044,Adventure
2560,Action
2552,Comedy
30250,Action
12317,Action
1276,Adventure
55,Action
30953,Comedy
4975,Harem
5449,Comedy
33145,Mystery
33069,Sci-Fi
2485,Comedy
3842,Adventure
5476,Magic
32561,Comedy
1235,Comedy
257,Ecchi
30030,Comedy
9203,Comedy
11507,Music
1793,Action
15279,Music
799,Comedy
8560,Romance
32031,Music
5225,Action
12921,Comedy
9789,Adventure
18857,Comedy
1141,Adventure
9077,Comedy
4481,Adventure
32728,Drama
4068,Action
8139,Adventure
425,Comedy
9924,Comedy
10723,Comedy
17409,Romance
2626,Fantasy
2210,Drama
16347,Comedy
6226,Action
312,Action
30795,Comedy
10055,Shounen
6579,Comedy
17277,Action
8211,Action
28921,Kids
12351,Comedy
7124,Action
20441,Adventure
30384,Comedy
4314,Comedy
9943,Romance
26359,Adventure
17873,Action
11069,Adventure
1964,Action
9220,Comedy
18549,Comedy
15095,Adventure
15015,Adventure
1960,Comedy
34009,Comedy
33208,Comedy
20987,Comedy
5849,Action
20655,Fantasy
810,Comedy
999,Action
9881,Action
14317,Sci-Fi
15325,Comedy
7578,Comedy
9291,Fantasy
23787,Comedy
30237,Ecchi
16101,Fantasy
3280,Action
8140,Adventure
8304,Historical
32481,Music
5165,Action
8518,School
4209,Action
10808,Action
6270,Fantasy
23427,Comedy
1807,Action
10810,Action
20155,Comedy
9078,Action
1724,Adventure
17551,Comedy
13251,Adventure
10109,Comedy
22785,Comedy
12439,Action
17821,Military
950,Adventure
7522,Action
8109,Adventure
8965,Adventure
3570,Adventure
28155,Action
23579,Romance
29863,Adventure
1789,Action
9795,Comedy
25457,Action
9857,Adventure
105,Comedy
4383,Comedy
2836,Adventure
2771,Comedy
14989,Action
7336,Action
2637,Adventure
13139,Comedy
3154,Action
16199,Military
3776,School
30721,Comedy
20469,Drama
23121,Comedy
1456,Action
31598,Action
11221,Romance
5164,Action
13231,Adventure
17637,Slice of Life
31121,Comedy
2047,Fantasy
920,Comedy
7117,Drama
21571,Adventure
1854,Action
12929,Action
562,Adventure
27967,Action
4524,Action
171,Adventure
14647,Comedy
2718,Adventure
21103,Music
1746,Adventure
32301,Comedy
6093,Comedy
1666,Adventure
30573,Action
15605,Harem
7395,Adventure
33240,Slice of Life
8375,Adventure
7048,Cars
9690,Action
6518,Kids
1396,Drama
8215,Action
2073,Horror
10491,Mystery
1988,Comedy
3873,Adventure
3099,Action
6374,Action
10202,Action
19685,Comedy
4760,Ecchi
3609,Action
6310,Comedy
7295,Fantasy
3876,Adventure
2045,Comedy
1879,Action
9395,Adventure
34475,Action
4316,Comedy
8496,Comedy
5938,Comedy
683,Comedy
6555,Adventure
11853,Adventure
28511,Action
3757,Adventure
836,Comedy
9421,Action
2726,Action
31608,Comedy
8603,Music
30218,Comedy
5819,Fantasy
14173,Comedy
19081,Music
9376,Action
5454,Comedy
10015,Action
819,Romance
7176,Comedy
2881,Drama
8815,Comedy
30907,Drama
22053,Comedy
1600,Comedy
1159,Adventure
4242,Action
4597,Action
8332,Fantasy
25283,Action
1039,Drama
4933,Action
20539,Comedy
1163,Adventure
3194,Drama
5844,Adventure
7550,Adventure
1527,Adventure
163,Adventure
417,Action
7496,Adventure
28861,Comedy
6705,Comedy
685,Drama
1981,Mystery
7377,Drama
943,Drama
599,Action
2702,Adventure
6119,Comedy
9479,Action
16702,Adventure
7157,Comedy
5496,Action
2809,Adventure
12497,Comedy
34213,Slice of Life
18771,Action
1570,Comedy
9333,Comedy
12429,Action
1495,Drama
7601,Fantasy
6492,Drama
2367,Comedy
3810,Adventure
2503,Adventure
23605,Action
3758,Adventure
2234,Action
10739,Action
21695,Action
29419,Action
14675,Action
8287,Action
9202,Action
23325,Action
27891,Action
4154,Action
3075,Adventure
10595,Romance
14283,Action
4991,Historical
19151,Action
22249,Adventure
5772,Comedy
6452,Action
3401,Adventure
6629,Comedy
5070,Action
348,Comedy
2142,Adventure
5238,Adventure
2312,Action
2252,Action
21041,Drama
382,Comedy
1537,Action
1574,Adventure
27907,Comedy
13185,Action
3683,Comedy
31566,Comedy
32274,Comedy
31534,Comedy
9035,Adventure
13757,Drama
888,Action
23399,Comedy
2740,Drama
761,Adventure
3535,Comedy
4890,Music
31911,Adventure
19799,Comedy
2237,Comedy
608,Adventure
1872,Adventure
677,Drama
12441,Action
3864,Action
817,Comedy
8966,Adventure
1900,Action
1458,Action
27387,Action
1607,Drama
2535,Adventure
5935,Adventure
374,Action
32502,Comedy
30143,Action
2915,Drama
12685,Comedy
707,Comedy
1677,Adventure
7158,Comedy
336,Fantasy
2071,Drama
13935,Fantasy
3969,Action
3153,Action
30524,Horror
32682,Horror
3274,Action
13159,Comedy
2040,Magic
13239,Action
7981,Comedy
20931,Comedy
7605,Adventure
21679,Comedy
12611,Fantasy
17345,Ecchi
9799,Action
10849,Music
15453,Music
1816,Adventure
4801,Adventure
2428,Adventure
18063,Shounen
8949,Kids
22537,Dementia
3778,Comedy
2534,Drama
1598,Adventure
3114,Action
10319,Action
2064,Action
17651,Magic
2687,Comedy
5131,Mecha
7083,Adventure
4511,Adventure
4800,Adventure
1083,Drama
31338,Action
3546,Comedy
10207,Adventure
576,Comedy
2277,Adventure
3875,Comedy
4388,Action
3147,Drama
20033,Comedy
16331,Action
33102,Comedy
2063,Action
3444,Action
18061,Shounen
5272,Adventure
30196,Romance
5917,Drama
3691,Kids
2806,Adventure
4085,Dementia
7659,Music
9737,Action
1270,Action
5539,Action
5353,Comedy
2564,Comedy
1221,Action
28205,Kids
2572,Adventure
9390,Action
1905,Fantasy
4756,Drama
359,Action
13137,Comedy
22049,Action
32412,Comedy
7571,Drama
3323,Action
7547,Kids
23831,Comedy
5265,Action
30291,Comedy
2302,Mecha
16690,Drama
10547,Drama
215,Comedy
5845,Action
10924,Action
13153,Music
3399,Action
1999,Adventure
3755,Fantasy
12337,Action
14333,Adventure
31894,Music
7279,Action
1624,Drama
9344,Slice of Life
7626,Adventure
6743,Comedy
4099,Fantasy
17010,Music
1107,Action
14693,Comedy
15219,Action
17325,Fantasy
5848,Fantasy
1333,Adventure
17147,Comedy
31561,Action
28913,Comedy
5956,Action
17813,Thriller
22113,Comedy
1918,Comedy
5466,Comedy
34239,Comedy
2621,Drama
13283,Slice of Life
2267,Mecha
2168,Adventure
988,Action
2099,Adventure
32684,Comedy
10342,Action
8553,Action
33934,Action
6919,Action
3417,Comedy
31128,Action
19973,Drama
3131,Sports
3166,Action
6096,Comedy
5337,Adventure
18669,Comedy
3007,Music
769,Comedy
21677,Action
6970,Adventure
2256,Action
833,Action
31530,School
10528,Action
14889,Comedy
21167,Fantasy
1361,Sci-Fi
10262,Comedy
19367,Action
30895,Mystery
28915,Comedy
2601,Action
23697,Action
20971,Harem
2303,Mecha
18845,Comedy
31223,Action
3201,Fantasy
11859,Action
559,Drama
2698,Action
1217,Comedy
22361,Adventure
9403,Action
1048,Demons
4475,Drama
3905,Adventure
4537,Comedy
2464,Adventure
6148,Comedy
6682,Action
1295,Action
23583,Drama
14373,Sci-Fi
9166,Drama
3132,Adventure
4418,Comedy
17020,Drama
3202,Fantasy
1753,Comedy
2647,Fantasy
5088,Mystery
909,Adventure
1158,Adventure
8450,Drama
31630,Comedy
1851,Adventure
1193,Comedy
1884,Comedy
3285,Magic
9824,Fantasy
2293,Action
3932,Action
2046,Comedy
3356,Fantasy
5386,Action
4617,Drama
33038,Comedy
2550,Comedy
5056,Comedy
21703,Action
14935,Adventure
24935,Comedy
10013,Drama
6251,Comedy
1662,Drama
30246,Comedy
19953,Magic
27405,Drama
1734,Comedy
4667,Adventure
4070,Comedy
13169,Adventure
69,Action
31967,Comedy
7816,Comedy
8145,Action
21575,Mecha
1849,Action
5600,Adventure
1428,Adventure
3676,Action
4113,Fantasy
6277,Fantasy
6130,Comedy
3619,Comedy
2085,Adventure
2052,Romance
4459,Adventure
3065,Action
30679,Action
24763,Comedy
2153,Fantasy
8745,Demons
15119,Action
28603,Comedy
16415,Comedy
1903,Action
8026,Action
6397,Drama
2631,Comedy
12361,Action
1460,Action
20965,Fantasy
3011,Romance
1346,Adventure
15607,Drama
32023,Action
8547,Comedy
9121,Action
825,Adventure
3061,Adventure
15093,Adventure
1262,Adventure
3482,Comedy
3880,Mecha
3884,Action
8743,Drama
7079,Action
20907,Adventure
31168,Action
23309,Action
5223,Comedy
8373,Adventure
1443,Action
32993,Comedy
1671,Action
27629,Comedy
3977,Comedy
30166,Comedy
184,Action
3704,Comedy
8194,Adventure
31883,Cars
32670,Action
31683,Comedy
7667,Comedy
1314,Action
3101,Action
5292,Action
5900,Drama
17785,Comedy
1883,Comedy
9014,Drama
887,Action
9990,Dementia
864,Mecha
10802,Action
30842,School
2233,Comedy
1867,Action
10219,Comedy
3913,Action
6303,Adventure
610,Comedy
3474,Parody
6674,Comedy
17777,Comedy
1444,Adventure
16099,Comedy
3472,Comedy
51,Action
10306,Comedy
4521,Adventure
2008,Action
4044,Horror
6075,Comedy
6107,Comedy
29998,Comedy
9163,Drama
722,Comedy
8278,Action
5829,Action
2127,Adventure
13955,Adventure
21495,Comedy
7718,Fantasy
28673,Mystery
661,Drama
6413,Action
7551,Action
13639,Historical
910,Adventure
12689,Mecha
10028,Adventure
3660,Comedy
2133,Drama
362,Drama
363,Drama
470,Comedy
10180,Demons
28853,Adventure
2466,Parody
31914,School
4941,Mystery
11773,Adventure
17068,Action
28085,Dementia
3234,Action
6462,Fantasy
13863,Action
1701,Comedy
159,Adventure
458,Comedy
33689,Music
14875,Action
10666,Comedy
1865,Comedy
133,Comedy
647,Adventure
1057,Action
15847,Action
24873,Fantasy
5132,Comedy
952,Comedy
1880,Action
7171,Demons
28385,Comedy
2100,Adventure
33205,Action
8079,Dementia
6331,Action
4853,Comedy
32881,Action
4578,Action
26443,Action
6731,Comedy
2018,Horror
6861,Dementia
6693,Comedy
31319,Romance
12967,Action
4025,Adventure
4563,Adventure
2822,Comedy
18881,School
295,Adventure
29722,Comedy
8146,Action
2697,Action
4737,Comedy
258,Drama
10905,Historical
5013,Adventure
3858,Adventure
31804,Comedy
8302,Ecchi
2307,Action
7598,Mystery
3571,Adventure
3881,Comedy
2571,Adventure
614,Magic
34252,Music
13563,Slice of Life
13969,Comedy
31750,Action
11445,Comedy
3361,Action
9526,Action
2024,Comedy
33056,Comedy
9591,Parody
8548,Comedy
33499,Drama
1868,Adventure
9389,Action
33024,Action
4385,Action
4386,Action
5168,Historical
3838,Magic
7017,Comedy
3278,Action
2260,Comedy
4023,Fantasy
31156,Action
9691,Action
9792,Adventure
4049,Adventure
349,Drama
31845,Action
19257,Comedy
8960,Action
5006,Adventure
9106,Action
9015,Comedy
25257,Comedy
3819,Drama
31540,Comedy
31867,School
21119,Drama
33668,Magic
3507,Dementia
18637,Action
8449,Action
8961,Comedy
6127,Comedy
6234,Comedy
10405,Adventure
12683,Music
5396,Mecha
17681,Comedy
3914,Demons
14077,Comedy
14237,Action
33314,Action
23985,Comedy
3015,Action
1679,Comedy
3022,Action
4513,Adventure
30145,Demons
4928,Comedy
2422,Action
3315,Action
32202,Magic
3276,Action
2162,Adventure
555,Comedy
1280,Comedy
32041,Fantasy
8896,Drama
28963,School
18639,Comedy
33192,Drama
6979,Adventure
1713,Action
2027,Comedy
8985,Comedy
21861,Dementia
5112,Comedy
6287,Comedy
10526,Action
5375,Comedy
3671,Action
2474,Action
16740,Comedy
22443,Kids
28911,Comedy
28883,Action
360,Adventure
3839,Magic
7729,Adventure
21077,Action
2075,Adventure
2526,Comedy
19575,Romance
6227,Comedy
1503,Adventure
1580,Adventure
749,Comedy
13681,Comedy
19731,Adventure
3768,Action
980,Comedy
11049,Fantasy
1500,Comedy
10594,Comedy
33247,Romance
9566,Action
30751,Comedy
4420,Action
4591,Comedy
1583,Action
26189,Adventure
15085,Fantasy
7779,Drama
7752,Action
34173,Comedy
14277,Comedy
22733,Fantasy
6062,Action
32785,Game
8157,Adventure
3906,Horror
2281,Adventure
9748,Sports
7505,Comedy
1591,Comedy
10755,Mystery
3475,Historical
15881,Comedy
31927,Action
25365,Comedy
8840,Action
23433,Comedy
25883,Drama
2679,Comedy
4533,Comedy
9100,Comedy
8249,Action
12123,Comedy
6094,Fantasy
13859,Comedy
17167,Adventure
2789,Adventure
2156,Action
301,Action
13807,Horror
29165,Comedy
32264,Music
1337,Comedy
1344,Action
24675,Game
16912,Comedy
6271,Horror
581,Adventure
2523,Adventure
10132,Music
7170,Demons
23341,Comedy
15717,Romance
19351,Comedy
9731,Action
1547,Comedy
29511,Music
3004,Fantasy
1508,Drama
5693,Historical
13175,Drama
6437,Adventure
3724,Game
8214,Action
3512,Comedy
927,Adventure
2700,Action
30385,Action
30445,Music
21595,Action
28593,Comedy
454,Comedy
791,Action
12581,Comedy
9165,Drama
4509,Action
9935,Drama
4014,Action
2760,Drama
4443,Action
10524,Action
4298,Shounen
8149,Adventure
8533,Demons
3175,Action
32503,Ecchi
16149,Comedy
17791,Sci-Fi
23897,Slice of Life
28179,Comedy
32233,Music
4614,Adventure
9290,Comedy
7108,Comedy
835,Drama
2714,Drama
8042,School
8011,Action
5344,Mecha
2103,Drama
6276,Horror
11699,Comedy
25833,Drama
33964,Action
14007,Drama
5098,Drama
1380,Adventure
2885,Comedy
20187,Magic
5652,Adventure
13215,Drama
2739,Drama
3834,Adventure
10832,Historical
28713,Comedy
2609,Drama
1777,Action
2155,Harem
19401,Historical
10562,Action
499,Adventure
1832,Action
9254,Drama
337,Comedy
18413,Mecha
32308,Fantasy
9424,Action
22231,Fantasy
13843,Action
15313,Comedy
2840,Comedy
8812,Adventure
24531,Comedy
20365,Music
10194,Action
25839,Comedy
6872,Action
6628,Comedy
8491,Action
21997,Action
9880,Fantasy
8584,Drama
3215,Historical
2423,Action
1977,Action
7230,Adventure
848,Mecha
577,Fantasy
3214,Action
14247,Drama
2059,Comedy
15565,Action
31923,Comedy
9523,Comedy
5585,Ecchi
4024,Adventure
2406,Comedy
19573,Fantasy
10349,Kids
30585,Drama
4451,Comedy
17959,Drama
5475,Action
12867,Drama
2566,Comedy
6822,Comedy
3290,Comedy
8240,Adventure
547,Drama
1630,Adventure
9595,Sci-Fi
27619,Comedy
10901,Drama
2309,Comedy
2023,Action
6920,Action
693,Action
6645,Comedy
17205,Adventure
8550,Comedy
14073,Comedy
6557,Adventure
8178,Slice of Life
5862,Sci-Fi
20929,Music
33498,Drama
8150,Adventure
7596,Comedy
1850,Action
30155,Action
12579,Comedy
31762,Music
8141,Adventure
6994,Comedy
3448,Action
10465,Action
1162,Adventure
1071,Drama
21479,Adventure
24713,Comedy
8848,Comedy
9587,Comedy
11595,Comedy
22215,Music
30912,Comedy
4213,Drama
